Statistical profiling result from prof_with_console.log, (26558 ticks, 35 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  LazyCompile: *isExpression /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:75:25
      1    0.0%    0.0%  LazyCompile: *initBlock /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-parser/index.js:161:22
      1    0.0%    0.0%  LazyCompile: *getTokens /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:1704:22
      1    0.0%    0.0%  LazyCompile: *extname node:path:1385:10
      1    0.0%    0.0%  LazyCompile: *expect /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-parser/index.js:136:19
      1    0.0%    0.0%  LazyCompile: *eos /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:317:16
      1    0.0%    0.0%  LazyCompile: *endInterpolation /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:492:29
      1    0.0%    0.0%  LazyCompile: *dot /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:670:16
      1    0.0%    0.0%  LazyCompile: *doctype /var/src/app/32-logs-profiling-debug-parte-ii/entregable/node_modules/pug-lexer/index.js:431:20
      1    0.0%    0.0%  LazyCompile: *createWriteWrap node:internal/stream_base_commons:113:25
      1    0.0%    0.0%  LazyCompile: *cpus node:os:133:14
